ad_id,date_published,typology,asking_price_sek,land_area_sqm,living_area_sqm,sqm_price_sek,number_rooms,address,location,coordenates
19775275,2025-01-15,APARTMENT,1550000.0,0.0,71.0,21831.0,3.0,Skolgatan 6D,"Centrala Märsta, Sigtuna kommun","59.6240073,17.8540875"
21281911,2025-01-15,APARTMENT,2995000.0,0.0,79.0,37911.0,3.0,"Johan III:s väg 1C, 3 vån","Centralt, Vadstena kommun","58.4558334,14.8987141"
21457052,2025-01-15,APARTMENT,1295000.0,0.0,51.5,25146.0,2.0,Sandbackegatan 10C,"Kirseberg, Malmö kommun","55.6092758,13.0403872"
21457461,2025-01-15,APARTMENT,1795000.0,0.0,98.0,18316.0,4.5,"Rönnbärsvägen 45, 2tr","Kungsängen - Tibble, Upplands-Bro kommun","59.4891377594,17.7341417038"
21457089,2025-01-15,PLOT,4975000.0,583.0,0.0,8533.45,0.0,Salladsvägen 4,"Hammarhöjden, Kristianstads kommun","56.0316772,14.2198563"
21457533,2025-01-15,APARTMENT,1650000.0,0.0,51.0,32353.0,2.0,Lagergrensgatan 22,"Vasaparken, Norrköpings kommun","58.58347190825476,16.196676255301934"
21457530,2025-01-15,OTHER,3200000.0,1100.0,230.0,2909.09,0.0,"Tiveds Lanthandel & Krog, Sanneruds bygata 23","Tived, Laxå kommun","58.7721968131,14.531934943"
21457469,2025-01-15,APARTMENT,545000.0,0.0,25.0,21800.0,1.0,Storgatan 72A,"Centralt, Sundsvalls kommun","62.39286029999999,17.2889585"
21457569,2025-01-15,HOUSE,3950000.0,862.0,168.0,4582.37,5.0,Vinningevägen 62,"Klågerup, Svedala kommun","55.5979462,13.2268953"
21457697,2025-01-15,APARTMENT,4250000.0,0.0,73.3,57981.0,3.0,Berguven 30,"Hovås, Göteborgs kommun","57.597176210968186,11.953153311665531"
21457762,2025-01-15,APARTMENT,695000.0,0.0,63.0,11032.0,3.0,Lindormsgatan 36,"Sjöbo, Borås kommun","57.75379,12.9423761"
21457739,2025-01-15,APARTMENT,1695000.0,0.0,50.0,33900.0,2.0,Norrgärdesgatan 12,"Norr, Eskilstuna kommun","59.37992560000001,16.5139599"
21457854,2025-01-15,HOUSE,4995000.0,1994.0,144.0,2505.02,4.0,Jesperslundsvägen 20,"Norra Utmarken, Halmstads kommun","56.7060356,12.8557844"
21457523,2025-01-15,APARTMENT,1950000.0,0.0,29.0,67241.0,1.0,Tottvägen 111 lgh 116,"Åre, Åre kommun","63.4011929,13.0866937"
21457597,2025-01-15,APARTMENT,1895000.0,0.0,65.0,29154.0,3.0,Kellgrensgatan 15B,"Druvefors, Borås kommun","57.71288,12.94297"
21457225,2025-01-15,HOUSE,3975000.0,4858.0,266.0,818.24,7.0,Björkmans väg 4,"Kvidinge, Åstorps kommun","56.1516571,13.0288534"
21458300,2025-01-15,HOUSE,5495000.0,1427.0,164.0,3850.74,6.0,Skogsvägen 9,"Bergsbrunna, Uppsala kommun","59.81477,17.7192078"
21458900,2025-01-15,APARTMENT,3195000.0,0.0,94.5,33810.0,4.0,Skomakargatan 7,"Centrum, Luleå kommun","65.58272,22.1544933"
21457258,2025-01-15,APARTMENT,5200000.0,0.0,94.0,55319.0,4.0,Sjöfartsgatan 1,"Norrtälje Hamn, Norrtälje kommun","59.7581478379643,18.7114662349182"
21458634,2025-01-15,APARTMENT,2795000.0,0.0,45.0,62111.0,2.0,Agnes Lagerstedts gata 25,"Fruängen, Stockholms kommun","59.28614039999999,17.9674681"
21457699,2025-01-15,APARTMENT,3395000.0,0.0,55.0,61727.0,2.0,Hedtångsvägen 31A,"Hovås, Göteborgs kommun","57.597495363740144,11.953580709325395"
21415524,2025-01-15,HOUSE,4495000.0,1925.0,129.0,2335.06,6.0,Åkerby 39A och B,"Hölö, Södertälje kommun","59.0519857,17.5362509"
21461010,2025-01-15,APARTMENT,2095000.0,0.0,88.0,23807.0,4.0,Gäddvägen 99,"Fyllinge, Halmstads kommun","56.65184,12.923686"
21460492,2025-01-15,APARTMENT,1995000.0,0.0,75.0,26600.0,3.0,Johannesbäcksgatan 36 A,"Salabacke, Uppsala kommun","59.8659477,17.679327"
21462012,2025-01-15,APARTMENT,1650000.0,0.0,65.5,25191.0,2.0,Drottninggatan 2B,"Söder, Växjö kommun","56.87618,14.8014231"
21462327,2025-01-15,HOUSE,3750000.0,536.0,182.0,6996.27,5.0,Lokegatan 8,"Märsta - Västra, Sigtuna kommun","59.61428,17.82423"
21462398,2025-01-15,LINKED_HOUSE,2895000.0,350.0,138.0,8271.43,6.0,Granitstigen 23,"Porsön, Luleå kommun","65.62394,22.1333637"
21240575,2025-01-15,APARTMENT,775000.0,0.0,50.0,15500.0,1.0,Bispmotalagatan 18C,"Centralt, Motala kommun","58.53683271,15.03365836"
21435644,2025-01-15,HOUSE,7975000.0,1226.0,268.0,6504.89,7.0,Ingvarsvägen 29,"Sörgärdet, Strängnäs kommun","59.3735421684924,17.015904539649004"
21463974,2025-01-15,APARTMENT,1390000.0,0.0,70.0,19857.0,3.0,Salviadalen 4,"Angered - Gårdsten, Göteborgs kommun","57.7997196511,12.0335161686"
21465053,2025-01-15,HOUSE,3995000.0,552.0,152.0,7237.32,6.0,Kyrkbacken 48,"Svärtinge, Norrköpings kommun","58.6504057,16.0218795"
21465402,2025-01-15,APARTMENT,2950000.0,0.0,84.5,34911.0,3.0,Viks skolväg 7B,"Vik, Värmdö kommun","59.314683,18.465577"
21465466,2025-01-15,HOUSE,3450000.0,1324.0,252.0,2605.74,5.0,Back Larsvägen 3,"Bjursås, Falu kommun","60.7435722,15.437417"
21465650,2025-01-15,HOUSE,13200000.0,978.0,224.0,13496.93,5.0,Östra Banvägen 44A,"Enebyberg, Danderyds kommun","59.4312439,18.0524616"
21465875,2025-01-15,APARTMENT,2795000.0,0.0,104.6,26721.0,4.0,Petterslundsgatan 20A,"Fålhagen, Uppsala kommun","59.8652267,17.6547337"
21466460,2025-01-15,HOUSE,1595000.0,900.0,258.0,1772.22,6.0,Aspelundsvägen 19,"Alvesta Öster, Alvesta kommun","56.9059211,14.579515"
21467084,2025-01-15,ROW_HOUSE,7850000.0,187.0,127.0,41978.61,5.0,Dianavägen 43,"Eknäs, Nacka kommun","59.3091927,18.2388439"
21457592,2025-01-15,APARTMENT,1995000.0,0.0,59.5,33529.0,2.0,Hofverbergsgatan 7A,"Stattena, Helsingborgs kommun","56.06131,12.6979246"
21423844,2025-01-15,APARTMENT,1695000.0,0.0,45.0,37667.0,1.5,Järnvägsallén 14B,"Centrum, Umeå kommun","63.82887,20.2684937"
21383642,2025-01-15,HOUSE,5995000.0,1555.0,212.0,3855.31,7.0,Munkadammsvägen 8,"Väröbacka, Åkraberg, Varbergs kommun","57.2338860432416,12.213113446006"
21455773,2025-01-15,APARTMENT,1895000.0,0.0,39.0,48590.0,1.5,Torngatan 32,"Kapellgärdet, Uppsala kommun","59.8659935,17.639"
21366701,2025-01-15,APARTMENT,1950000.0,0.0,36.5,53425.0,1.0,Järnåkravägen 27A,"Järnåkra, Lunds kommun","55.6917458,13.1902666"
19114175,2025-01-15,PLOT,2995000.0,804.0,0.0,3725.12,0.0,Forsfararvägen 12a,"Trångsund, Huddinge kommun","59.2342951,18.1276854"
21465319,2025-01-15,APARTMENT,2490000.0,0.0,54.0,46111.0,2.0,Hjalmar Brantingsgatan 9B,"Fålhagen, Uppsala kommun","59.86218,17.65259"
21468221,2025-01-15,APARTMENT,2550000.0,0.0,62.0,41129.0,2.0,Borgarparken 16,"Centrum Kungälv, Kungälvs kommun","57.8744354,11.9786558"
18950515,2025-01-15,APARTMENT,3595000.0,0.0,96.0,37448.0,4.0,Svarvstensvägen 71,"Gerrebacka - Hisings Kärra, Göteborgs kommun","57.80366,11.978303"
21306137,2025-01-15,APARTMENT,995000.0,0.0,38.5,25844.0,1.0,Ekenkällsgatan 11,"Fanna, Enköpings kommun","59.6402358,17.1077874"
21468270,2025-01-15,HOUSE,2550000.0,450.0,143.0,5666.67,5.0,Fagerfjäll 84,"Fagerfjäll, Tjörns kommun","57.98538,11.6538868"
20401016,2025-01-15,APARTMENT,6595000.0,0.0,105.0,62810.0,4.0,Tollare Kaj 2,"Tollare, Nacka kommun","59.30036,18.23674"
21468131,2025-01-15,HOUSE,8825000.0,641.0,140.0,13767.55,3.0,Storsvängen 126,"Mälarhöjden, Stockholms kommun","59.2910957,17.9562473"
21467821,2025-01-15,HOUSE,25000000.0,1145.0,406.0,21834.06,15.0,Skärviksvägen 31,"Djursholm, Danderyds kommun","59.38787931570978,18.078620143235618"
21468322,2025-01-15,APARTMENT,4750000.0,0.0,44.0,107955.0,2.0,Smedsbacksgatan 1,"Gärdet - Östermalm, Stockholms kommun","59.34658,18.1001148"
21467994,2025-01-15,APARTMENT,3095000.0,0.0,78.0,39679.0,3.0,Ribstonvägen 2a,"Göingegården, Varbergs kommun","57.13094,12.27411"
21468318,2025-01-15,APARTMENT,1795000.0,0.0,66.0,27197.0,2.0,Elias follins gata 20,"Slottshöjden, Helsingborgs kommun","56.05209,12.7017488"
21468081,2025-01-15,APARTMENT,695000.0,0.0,21.5,32326.0,1.0,Sjöbrings väg 7,"Södra området, Kalmar kommun","56.6618423,16.3252354"
21468111,2025-01-15,APARTMENT,395000.0,0.0,60.0,6583.0,2.0,Furutorpsgatan 61,"Högaborg, Helsingborgs kommun","56.038967,12.711122"
21468146,2025-01-15,APARTMENT,2245000.0,0.0,80.0,28063.0,3.0,Drabantgatan 25,"T1, Linköpings kommun","58.40293519999999,15.6102986"
21468209,2025-01-15,HOUSE,3995000.0,1253.0,226.0,3188.35,6.0,Lindvägen 14,"Lödöse, Lilla Edets kommun","58.0285721,12.1619234"
21468235,2025-01-15,APARTMENT,2895000.0,0.0,85.0,34059.0,3.0,Italiengatan 41,"Landskrona, Landskrona kommun","55.879425,12.831542"
21468150,2025-01-15,APARTMENT,2695000.0,0.0,55.3,48734.0,2.0,Brattåsvägen 9,"Landvetter, Härryda kommun","57.6884537,12.2099218"
21468345,2025-01-15,APARTMENT,1385000.0,0.0,82.0,16890.0,3.0,Larmvägen 8B,"Fredriksdal/ Vasatorp, Helsingborgs kommun","56.0618683,12.7196286"
21468154,2025-01-15,APARTMENT,5995000.0,0.0,95.0,63105.0,3.0,Erik Dahlbergsgatan 29A,"Vasastaden, Göteborgs kommun","57.6947746,11.9708281"
21468334,2025-01-15,APARTMENT,5295000.0,0.0,99.0,53485.0,4.0,Rosengrens gata 5,"Limhamns Sjöstad, Malmö kommun","55.5930519,12.931324"
21468331,2025-01-15,HOUSE,790000.0,1296.0,179.0,609.57,5.0,Evavägen 13,"Bråten, Karlskoga kommun","59.3453975,14.5692038"
21467912,2025-01-15,APARTMENT,2595000.0,0.0,103.0,25194.0,4.0,Grönalundsgatan 8A,"Limhamn, Malmö kommun","55.5772972,12.9351864"
21468341,2025-01-15,APARTMENT,1150000.0,0.0,48.0,23958.0,1.0,Storgatan 58a,"Centralt, Sundsvalls kommun","62.3927239,17.2914665"
21379076,2025-01-15,APARTMENT,1675000.0,0.0,38.0,44079.0,2.0,Bergsslingan 31 B,"Lerum - Norra Hallsås, Lerums kommun","57.784252,12.277236"
13354215,2025-01-15,APARTMENT,725000.0,0.0,58.0,12500.0,2.0,Harmonigatan 7 B,"Skönsmon, Sundsvalls kommun","62.3787155,17.34922"
21468347,2025-01-15,APARTMENT,1475000.0,0.0,94.0,15691.0,3.0,Östra Slottsgatan 5A,"Centrum, Vetlanda kommun","57.4312325,15.0711031"
21468359,2025-01-15,APARTMENT,2190000.0,0.0,70.0,31286.0,3.0,Bisittarevägen 32,"Björndammen, Partille kommun","57.729584,12.11955"
21468324,2025-01-15,HOUSE,2995000.0,1152.0,60.0,2599.83,2.0,Knaverstad-Ryr 565,"Kode, Kungälvs kommun","57.9633026,11.7918816"
21468288,2025-01-15,APARTMENT,995000.0,0.0,59.0,16864.0,2.0,Norra vallgatan 19C,"Centrum, Trelleborgs kommun","55.3774463355,13.1519651413"
21468304,2025-01-15,ROW_HOUSE,2995000.0,0.0,102.0,29363.0,4.0,Tegskiftesvägen 2,"Älvängen, Ale kommun","57.963664654,12.138573476"
21467976,2025-01-15,APARTMENT,1995000.0,0.0,55.0,36273.0,2.0,Lindengatan 8,"Tannefors, Linköpings kommun","58.41155,15.640745"
21455849,2025-01-15,APARTMENT,3195000.0,0.0,52.0,61442.0,2.0,Valutavägen 48,"Hägerstensåsen , Stockholms kommun","59.2987727,17.9781656"
21468367,2025-01-15,HOUSE,4900000.0,850.0,116.0,5764.71,4.0,Kvarnstigen 12,"Duved, Åre kommun","63.3941186086,12.9057524764"
21468385,2025-01-15,APARTMENT,3995000.0,0.0,55.0,72636.0,2.0,Finnbergsvägen 16,"Finnberget, Nacka kommun","59.31443,18.12949"
21468395,2025-01-15,APARTMENT,2750000.0,0.0,36.0,76389.0,1.0,"Jungfrudansen 18, vån 7/7","Huvudsta, Solna kommun","59.3475037,17.9872684"
21468361,2025-01-15,APARTMENT,1395000.0,0.0,70.0,19929.0,3.0,Gärdesgatan 11,"Centrum, Alingsås kommun","57.9238184033,12.5280928201"
21468144,2025-01-15,HOUSE,1495000.0,500.0,168.0,2990.0,4.0,Lärkvägen 24,"Mariedal, Karlskrona kommun","56.2006374,15.6171086"
21468416,2025-01-15,HOUSE,4895000.0,1812.0,153.0,2701.43,5.0,Stora Tidö 23,"Stora Tidö, Eskilstuna kommun","59.4012928,16.5578111"
21468424,2025-01-15,OTHER,4400000.0,2507.0,572.0,1755.09,0.0,Bolagsbacken 10A & B,"Gideå, Örnsköldsviks kommun","63.48359,18.9712219"
21468414,2025-01-15,HOUSE,5750000.0,825.0,326.0,6969.7,8.0,Brunflovägen 20,"Östersund, Östersunds kommun","63.1695512781416,14.647780497908403"
21468423,2025-01-15,APARTMENT,3900000.0,0.0,120.0,32500.0,5.0,Millenniumgatan 6,"Kortedala, Göteborgs kommun","57.7552,12.020674"
21468409,2025-01-15,APARTMENT,3295000.0,0.0,92.0,35815.0,4.0,Svartbäcksgatan 131,"Svartbäcken, Uppsala kommun","59.87856,17.6233368"
21468382,2025-01-15,TERRACED_HOUSE,4795000.0,0.0,114.0,46106.0,5.0,Laggkärlsvägen 24 A,"Huddinge - Kästa, Huddinge kommun","59.2257238696106,17.925503423754435"
21468445,2025-01-15,HOUSE,4500000.0,631.0,245.0,7131.54,6.0,Sankta Gertruds väg 117,"Brevik, Västerviks kommun","57.7746505,16.6165644"
21468429,2025-01-15,APARTMENT,995000.0,0.0,53.4,18633.0,2.0,Hemrydsgatan 10C,"Ulricehamn tätort, Ulricehamns kommun","57.78295,13.4149017"
21468462,2025-01-15,APARTMENT,1695000.0,0.0,48.0,35313.0,2.0,Skärvstensgatan 28,"Mariehöjd, Umeå kommun","63.8291664,20.3275585"
21468376,2025-01-15,APARTMENT,1795000.0,0.0,37.3,48123.0,1.5,Svartbäcksgatan 78a,"Svartbäcken, Uppsala kommun","59.87192,17.6262836"
21405428,2025-01-15,APARTMENT,3845000.0,0.0,88.0,43693.0,4.0,Aroniagatan 9,"Västra Frölunda, Göteborgs kommun","57.6509171,11.8932247"
21468437,2025-01-15,HOUSE,7400000.0,538.0,192.0,13754.65,6.0,Dalenvägen 17,"Rönnäng, Tjörns kommun","57.9377251,11.5781641"
21468463,2025-01-15,APARTMENT,3695000.0,0.0,74.0,49932.0,3.0,Hallenborgs gata 14A,"Dockan, Malmö kommun","55.6137123,12.9888229"
21468475,2025-01-15,APARTMENT,1360000.0,0.0,72.0,18889.0,3.0,Lantgårdsvägen 6D,"Holmängen, Vänersborgs kommun","58.371449630902426,12.349265060823615"
21374273,2025-01-15,APARTMENT,745000.0,0.0,77.0,9675.0,3.0,Korstavägen 2A,"Korsta, Sundsvalls kommun","62.399353,17.36135"
21468402,2025-01-15,APARTMENT,1250000.0,0.0,76.0,16447.0,3.0,Häradsvägen 6,"Huskvarna söder, Jönköpings kommun","57.782795,14.273"
21468491,2025-01-15,APARTMENT,1595000.0,0.0,65.0,24538.0,2.0,Torggatan 6,"Bara, Svedala kommun","55.5789452,13.1773624"
21468374,2025-01-15,AGRICULTURAL_ESTATE,2250000.0,300000.0,140.0,7.5,6.0,Rö 208,"Älandsbro, Härnösands kommun","62.71249,17.9732819"
21468471,2025-01-15,APARTMENT,1695000.0,0.0,78.5,21592.0,3.0,Berguvsgatan 4a,"Söderkulla, Malmö kommun","55.57009,13.00785"
21468492,2025-01-15,HOUSE,5250000.0,1501.0,235.0,3497.67,5.0,Karsegårdsvägen 3,"Fjordsidan, Kungsbacka kommun","57.40986,12.0194483"
21468498,2025-01-15,HOUSE,6950000.0,1008.0,219.0,6894.84,8.0,Tjäderkullevägen 30,"Vallda, Kungsbacka kommun","57.4492073,11.981493"
21370587,2025-01-15,APARTMENT,3495000.0,0.0,94.0,37181.0,3.0,Drottninggatan 94,"Norr, Helsingborgs kommun","56.05198,12.6874161"
21468421,2025-01-15,ROW_HOUSE,2150000.0,0.0,85.0,25294.0,3.0,Veckogatan 18,"Adolfsberg, Helsingborgs kommun","56.0400252,12.7461357"
21467649,2025-01-15,APARTMENT,1950000.0,0.0,70.0,27857.0,3.0,Topasgatan 78,"Tynnered, Göteborgs kommun","57.6497846106,11.9056739395"
21433505,2025-01-15,APARTMENT,1295000.0,0.0,65.0,19923.0,2.0,Repslagaregatan 18A,"Edvinshem, Ystads kommun","55.431027454362265,13.802704025060342"
21436235,2025-01-15,HOUSE,8750000.0,2411.0,542.0,3629.2,0.0,Österlenvägen 1067,"Hagestad, Ystads kommun","55.4284134,14.1497469"
20132398,2025-01-15,APARTMENT,1390000.0,0.0,43.5,31954.0,2.0,Bernadottestigen 1A,"Valsätra, Uppsala kommun","59.8204041,17.6203823"
21468495,2025-01-15,APARTMENT,2395000.0,0.0,65.0,36846.0,2.0,Regementsgatan 27D,"Ribersborg, Malmö kommun","55.59867,12.9763441"
21467977,2025-01-15,APARTMENT,275000.0,0.0,52.0,5288.0,2.0,Folkegatan 25C,"Centrum, Oxelösunds kommun","58.6730576,17.1070938"
21468001,2025-01-15,APARTMENT,2995000.0,0.0,80.0,37438.0,3.0,Propellergatan 2,"Lindö Strand, Norrköpings kommun","58.60817718256914,16.264057159423828"
21468415,2025-01-15,TWIN_HOUSE,2095000.0,0.0,96.5,21710.0,4.0,Blåbärsvägen 40,"Sturefors, Linköpings kommun","58.336605,15.717662"
21468541,2025-01-15,HOUSE,4300000.0,1625.0,341.0,2646.15,7.0,Björkvägen 10,"Högåsen, Arvika kommun","59.66373,12.59425"
21468459,2025-01-15,ROW_HOUSE,1495000.0,0.0,90.5,16519.0,3.0,Greve holcks väg 1B,"Osby, Osby kommun","56.3765678,13.972682"
21468489,2025-01-15,HOUSE,2250000.0,2965.0,259.0,758.85,5.0,Kyrkbyn Manhem 1,"Seglora - Kyrkbyn, Borås kommun","57.5768301067,12.7258508008"
21468525,2025-01-15,APARTMENT,3495000.0,0.0,60.0,58250.0,2.0,Kommendörsgatan 12B,"Majorna, Göteborgs kommun","57.6945163,11.9331459"
19916227,2025-01-15,HOUSE,2595000.0,840.0,314.0,3089.29,6.0,Lupinvägen 13,"Fisksjön, Karlskoga kommun","59.3051064036,14.4905403357"
21468564,2025-01-15,ROW_HOUSE,950000.0,0.0,88.5,10734.0,3.0,Ängebyvägen 22,"Vikbolandet, Norrköpings kommun","58.574216031,16.559936992"
21468482,2025-01-15,APARTMENT,3980000.0,0.0,70.8,56215.0,3.0,Haråsgatan 27,"Majorna, Göteborgs kommun","57.6939125,11.9322042"
21468348,2025-01-15,PLOT,600000.0,2337.0,0.0,256.74,0.0,Flottskärsvägen 311,"Boda, Norrtälje kommun","59.9343951,18.8526271"
21468577,2025-01-15,APARTMENT,675000.0,0.0,40.5,16667.0,1.0,Stockholmsvägen 7B,"Öster, Nyköpings kommun","58.75597,17.0172024"
21468581,2025-01-15,APARTMENT,2795000.0,0.0,75.5,37020.0,3.0,Ribevägen 18D,"Dammfri, Malmö kommun","55.590847,12.979641"
21468588,2025-01-15,HOUSE,10800000.0,1004.6,230.0,10750.55,7.0,Östratornsvägen 4,"Östra Torn, Lunds kommun","55.71023,13.2248573"
21468593,2025-01-15,APARTMENT,2250000.0,0.0,55.5,40541.0,2.0,Höjdvägen 1C,"Eknäs, Nacka kommun","59.30824,18.22763"
21468551,2025-01-15,APARTMENT,3690000.0,0.0,79.0,46709.0,3.5,Lavavägen 3,"Kungsbacka - Kolla Parkstad, Kungsbacka kommun","57.47687,12.0636959"
21468468,2025-01-15,APARTMENT,2975000.0,0.0,54.0,55093.0,2.0,Klåva gårdsväg 7B,"Hovås, Göteborgs kommun","57.6108246,11.9422379"
21468600,2025-01-15,APARTMENT,1995000.0,0.0,60.0,33250.0,2.0,Kungsgatan 42 G,"Centralt, Örebro kommun","59.2674068,15.2099984"
21468611,2025-01-15,HOUSE,650000.0,700.0,189.0,928.57,6.0,Tallstigen 18,"Svenljunga, Svenljunga kommun","57.5013159449,13.0956640278"
21468605,2025-01-15,APARTMENT,3695000.0,0.0,75.0,49267.0,3.0,Åsvägen 6,"Solna, Solna kommun","59.36727,17.99725"
21468578,2025-01-15,APARTMENT,2495000.0,0.0,86.0,29012.0,3.0,Morkullegatan 35 B,"Alsike, Knivsta kommun","59.7489408607,17.7872447465"
21436064,2025-01-15,APARTMENT,740000.0,0.0,41.0,18049.0,1.0,Malmövägen 13C,"Edvinshem, Ystads kommun","55.4292212,13.8061519"
21468608,2025-01-15,APARTMENT,3590000.0,0.0,66.0,54394.0,2.0,Föreningsgatan 18A,"Annedal, Göteborgs kommun","57.6954,11.9669409"
21468441,2025-01-15,APARTMENT,3895000.0,0.0,65.0,59923.0,2.0,Krankajen 24,"Dockan, Malmö kommun","55.6170464,12.9903212"
21468444,2025-01-15,APARTMENT,2095000.0,0.0,56.0,37411.0,2.0,Parkvägen 38,"Holmsund, Umeå kommun","63.70729,20.375082"
21468602,2025-01-15,APARTMENT,1695000.0,0.0,70.0,24214.0,3.0,Noorsgatan 5,"Norrtälje, Norrtälje kommun","59.766346,18.713112"
21465233,2025-01-15,APARTMENT,2995000.0,0.0,87.0,34425.0,3.0,Rederigatan 3,"Norrtälje stad - Centralt, Norrtälje kommun","59.7582626,18.7106667"
21468606,2025-01-15,APARTMENT,1495000.0,0.0,102.0,14657.0,4.0,Tegelvägen 1C,"Svalsta, Nyköpings kommun","58.7438666,16.8724494"
21468587,2025-01-15,TWIN_HOUSE,1350000.0,645.0,144.0,2093.02,6.0,Prästholmsvägen 17,"Falkvik, Sölvesborgs kommun","56.0375555743,14.5682484404"
21468557,2025-01-15,HOUSE,5250000.0,1006.0,140.0,5218.69,0.0,Kälvestavägen 111,"Solhem, Stockholms kommun","59.3843009,17.8844648"
21468609,2025-01-15,APARTMENT,4950000.0,0.0,115.0,43043.0,4.0,Skeppargatan 5,"Teg, Umeå kommun","63.82313,20.2491341"
21468616,2025-01-15,APARTMENT,3350000.0,0.0,47.0,71277.0,1.5,Kyrkogatan 42B,"Inom Vallgraven, Göteborgs kommun","57.7053261,11.9676085"
21468538,2025-01-15,APARTMENT,2375000.0,0.0,52.0,45673.0,2.0,"Borgarfjordsgatan 21 B, våning 3","Kista, Stockholms kommun","59.4049454,17.9415035"
21468486,2025-01-15,APARTMENT,1995000.0,0.0,69.8,28582.0,2.0,Sankt olofsgatan 28B,"Centrum, Uppsala kommun","59.8607063,17.6338253"
21468207,2025-01-15,APARTMENT,995000.0,0.0,79.0,12595.0,3.0,Valhallavägen 19B,"Centralt, Sandvikens kommun","60.6185,16.7666588"
21468536,2025-01-15,VACATION_HOUSE,5300000.0,3096.0,48.0,1711.89,2.0,Omvägen 6,"Strömma, Värmdö kommun","59.29162291821613,18.543347254028927"
21468647,2025-01-15,ROW_HOUSE,3750000.0,0.0,124.0,30242.0,5.0,Apeloxegatan 64,"Gustavslund, Helsingborgs kommun","56.0372238,12.7579412"
21468635,2025-01-15,APARTMENT,895000.0,0.0,74.2,12062.0,3.0,Barnhemsgatan 50,"Sjöbo, Borås kommun","57.75689,12.9449844"
21468574,2025-01-15,HOUSE,6495000.0,337.0,187.0,19273.0,7.0,Bockhornsvägen 37,"Vimanshäll, Linköpings kommun","58.39977,15.64149"
21468454,2025-01-15,APARTMENT,595000.0,0.0,25.8,23062.0,1.0,Lönngatan 60A,"Lönngården, Malmö kommun","55.58223,13.0252657"
21468638,2025-01-15,APARTMENT,8495000.0,0.0,58.0,146466.0,2.0,Sibyllegatan 9 B,"Östermalm, Stockholms kommun","59.3344151743,18.0782389916"
21468601,2025-01-15,APARTMENT,2690000.0,0.0,48.3,55694.0,2.0,Nilssonsberg 18,"Linné/ Annedal, Göteborgs kommun","57.69429,11.960165"
21468661,2025-01-15,APARTMENT,3675000.0,0.0,73.0,50342.0,3.0,Landevigatan 5,"Landvetter, Härryda kommun","57.6870537,12.2096548"
21468626,2025-01-15,APARTMENT,3595000.0,0.0,94.0,38245.0,4.0,Solparksvägen 15A,"Solbacka Strand, Norrtälje kommun","59.768986,18.733252"
21468669,2025-01-15,ROW_HOUSE,2995000.0,266.0,128.0,11259.4,4.0,Bastubacken 13,"Bålsta Bastubacken, Håbo kommun","59.5525436,17.4983959"
21468627,2025-01-15,APARTMENT,2390000.0,0.0,39.0,61282.0,1.0,Sjömansgatan 6C,"Gamla Masthugget, Göteborgs kommun","57.6953964,11.94373"
21468614,2025-01-15,HOUSE,12850000.0,836.0,385.0,15370.81,11.0,Östanväg 44,"Malmö, Malmö kommun","55.587559685306026,12.956754122164547"
21468632,2025-01-15,APARTMENT,1925000.0,0.0,64.0,30078.0,2.0,Lindölundsgatan 22,"Lindö, Kalmar kommun","56.6708755,16.35626"
21383600,2025-01-15,HOUSE,2895000.0,7675.0,130.0,377.2,4.0,Rosendal 3,"Vingåker, Vingåkers kommun","58.9994125,16.006815"
21468671,2025-01-15,TWIN_HOUSE,5995000.0,0.0,136.0,44081.0,5.0,Åbroddsvägen 5J,"Kummelnäs, Nacka kommun","59.3498077,18.2937069"
21468624,2025-01-15,LINKED_HOUSE,3650000.0,0.0,89.5,40782.0,4.0,Högbackavägen 8,"Rönninge, Salems kommun","59.18863,17.7333374"
21468645,2025-01-15,APARTMENT,2385000.0,0.0,85.0,28059.0,2.5,Västra utanbygatan 12,"Centralt, Västerås kommun","59.61347,16.54667"
20878696,2025-01-15,HOUSE,2795000.0,1260.0,205.0,2218.25,5.0,Banvägen 2,"Granberg, Bollnäs kommun","61.3262297,16.3859804"
21468642,2025-01-15,APARTMENT,2195000.0,0.0,79.0,27785.0,3.0,Hässlegatan 10,"Vidingsjö, Linköpings kommun","58.3763046,15.6431"
21468682,2025-01-15,APARTMENT,1400000.0,0.0,84.5,16568.0,3.0,Gryningsvägen 87,"Björndalen, Trollhättans kommun","58.30203,12.28302"
21468436,2025-01-15,HOUSE,3350000.0,500.0,151.0,6700.0,6.0,Violvägen 4,"Bålsta - Södra Ullevi, Håbo kommun","59.5766777079,17.5232902425"
21468693,2025-01-15,APARTMENT,1150000.0,0.0,96.0,11979.0,4.0,Poppelvägen 25,"Odal/Vilan, Kristianstads kommun","56.0177155,14.140172"
21468691,2025-01-15,HOUSE,3900000.0,486.0,99.0,8024.69,6.0,Tanumsvägen 16,"Grebbestad, Tanums kommun","58.696064,11.2541132"
